2024-05-22 20:00:21,639 - SSL certificate or key file not found. Make sure 'C:\Users\91967\OneDrive\Documents\distributed systems\proj\proj\smtg\server.crt' and 'C:\Users\91967\OneDrive\Documents\distributed systems\proj\proj\smtg\server.key' are in the correct directory.
2024-05-22 20:02:29,982 - SSL certificate or key file not found. Make sure 'C:\Users\91967\OneDrive\Documents\distributed systems\proj\proj\smtg\server.csr' and '/home/akhilesh/Desktop/DS+Comp_sec/cs/server.key' are in the correct directory.
2024-05-22 20:27:35,692 - Server started. Listening on 127.0.0.1:8443
2024-05-22 20:27:35,692 - Using model file path: /home/akhilesh/Desktop/DS+Comp_sec/proj/smtg/trained_chatbot.pkl
2024-05-22 20:27:35,692 - Attempting to load model from /home/akhilesh/Desktop/DS+Comp_sec/proj/smtg/trained_chatbot.pkl
2024-05-22 23:01:30,539 - Connected by ('127.0.0.1', 56074)
2024-05-22 23:01:30,553 - Connected by ('127.0.0.1', 56080)
2024-05-22 23:01:30,567 - Connected by ('127.0.0.1', 56086)
2024-05-22 23:01:30,578 - Connected by ('127.0.0.1', 56100)
2024-05-22 23:01:30,588 - Connected by ('127.0.0.1', 56102)
2024-05-22 23:01:30,595 - Connected by ('127.0.0.1', 56116)
2024-05-22 23:01:30,604 - Connected by ('127.0.0.1', 56130)
2024-05-22 23:01:30,609 - Connected by ('127.0.0.1', 56146)
2024-05-22 23:01:30,619 - Connected by ('127.0.0.1', 56152)
2024-05-22 23:01:30,675 - Connected by ('127.0.0.1', 56166)
2024-05-22 23:01:30,680 - Connected by ('127.0.0.1', 56168)
2024-05-22 23:01:30,685 - Connected by ('127.0.0.1', 56170)
2024-05-22 23:01:30,700 - Connected by ('127.0.0.1', 56172)
2024-05-22 23:01:30,714 - Connected by ('127.0.0.1', 56180)
2024-05-22 23:01:30,725 - Connected by ('127.0.0.1', 56196)
2024-05-22 23:01:30,734 - Connected by ('127.0.0.1', 56204)
2024-05-22 23:01:30,742 - Connected by ('127.0.0.1', 56218)
2024-05-22 23:01:30,747 - Connected by ('127.0.0.1', 56226)
2024-05-22 23:01:30,751 - Connected by ('127.0.0.1', 56238)
2024-05-22 23:01:30,753 - Connected by ('127.0.0.1', 56254)
2024-05-22 23:01:30,756 - Connected by ('127.0.0.1', 56256)
2024-05-22 23:01:30,759 - Connected by ('127.0.0.1', 56268)
2024-05-22 23:01:30,761 - Connected by ('127.0.0.1', 56282)
2024-05-22 23:01:30,764 - Connected by ('127.0.0.1', 56288)
2024-05-22 23:01:30,766 - Connected by ('127.0.0.1', 56304)
2024-05-22 23:01:30,768 - Connected by ('127.0.0.1', 56316)
2024-05-22 23:01:30,770 - Connected by ('127.0.0.1', 56318)
2024-05-22 23:01:30,774 - Connected by ('127.0.0.1', 56326)
2024-05-22 23:01:30,786 - Connected by ('127.0.0.1', 56334)
2024-05-22 23:01:30,789 - Connected by ('127.0.0.1', 56350)
2024-05-22 23:01:30,798 - Connected by ('127.0.0.1', 56354)
2024-05-22 23:01:30,802 - Connected by ('127.0.0.1', 56362)
2024-05-22 23:01:30,804 - Connected by ('127.0.0.1', 56366)
2024-05-22 23:01:30,808 - Connected by ('127.0.0.1', 56372)
2024-05-22 23:01:30,810 - Connected by ('127.0.0.1', 56382)
2024-05-22 23:01:30,813 - Connected by ('127.0.0.1', 56398)
2024-05-22 23:01:30,816 - Connected by ('127.0.0.1', 56408)
2024-05-22 23:01:30,818 - Connected by ('127.0.0.1', 56424)
2024-05-22 23:01:30,821 - Connected by ('127.0.0.1', 56438)
2024-05-22 23:01:30,825 - Connected by ('127.0.0.1', 56450)
2024-05-22 23:01:30,828 - Connected by ('127.0.0.1', 56454)
2024-05-22 23:01:30,831 - Connected by ('127.0.0.1', 56462)
2024-05-22 23:01:30,834 - Connected by ('127.0.0.1', 56476)
2024-05-22 23:01:30,837 - Connected by ('127.0.0.1', 56480)
2024-05-22 23:01:30,840 - Connected by ('127.0.0.1', 56496)
2024-05-22 23:01:30,842 - Connected by ('127.0.0.1', 56506)
2024-05-22 23:01:30,846 - Connected by ('127.0.0.1', 56508)
2024-05-22 23:01:30,849 - Connected by ('127.0.0.1', 56512)
2024-05-22 23:01:30,872 - Connected by ('127.0.0.1', 56514)
2024-05-22 23:01:30,875 - Connected by ('127.0.0.1', 56516)
2024-05-22 23:01:30,877 - Connected by ('127.0.0.1', 56526)
2024-05-22 23:01:30,880 - Connected by ('127.0.0.1', 56540)
2024-05-22 23:01:30,882 - Connected by ('127.0.0.1', 56550)
2024-05-22 23:01:30,886 - Connected by ('127.0.0.1', 56560)
2024-05-22 23:01:30,888 - Connected by ('127.0.0.1', 56570)
2024-05-22 23:01:30,892 - Connected by ('127.0.0.1', 56578)
2024-05-22 23:01:30,896 - Connected by ('127.0.0.1', 56594)
2024-05-22 23:01:30,904 - Connected by ('127.0.0.1', 56606)
2024-05-22 23:01:30,908 - Connected by ('127.0.0.1', 56616)
2024-05-22 23:01:30,911 - Connected by ('127.0.0.1', 56628)
2024-05-22 23:01:30,918 - Connected by ('127.0.0.1', 56638)
2024-05-22 23:01:30,922 - Connected by ('127.0.0.1', 56640)
2024-05-22 23:01:30,925 - Connected by ('127.0.0.1', 56654)
2024-05-22 23:01:30,935 - Connected by ('127.0.0.1', 56666)
2024-05-22 23:01:30,938 - Connected by ('127.0.0.1', 56668)
2024-05-22 23:01:30,941 - Connected by ('127.0.0.1', 56680)
2024-05-22 23:01:30,944 - Connected by ('127.0.0.1', 56690)
2024-05-22 23:01:30,947 - Connected by ('127.0.0.1', 56698)
2024-05-22 23:01:30,949 - Connected by ('127.0.0.1', 56710)
2024-05-22 23:01:30,952 - Connected by ('127.0.0.1', 56714)
2024-05-22 23:01:30,955 - Connected by ('127.0.0.1', 56718)
2024-05-22 23:01:30,957 - Connected by ('127.0.0.1', 56732)
2024-05-22 23:01:30,960 - Connected by ('127.0.0.1', 56746)
2024-05-22 23:01:30,964 - Connected by ('127.0.0.1', 56750)
2024-05-22 23:01:30,967 - Connected by ('127.0.0.1', 56760)
2024-05-22 23:01:30,970 - Connected by ('127.0.0.1', 56772)
2024-05-22 23:01:30,972 - Connected by ('127.0.0.1', 56784)
2024-05-22 23:01:30,974 - Connected by ('127.0.0.1', 56788)
2024-05-22 23:01:30,977 - Connected by ('127.0.0.1', 56792)
2024-05-22 23:01:30,980 - Connected by ('127.0.0.1', 56804)
2024-05-22 23:01:30,983 - Connected by ('127.0.0.1', 56808)
2024-05-22 23:01:30,985 - Connected by ('127.0.0.1', 56814)
2024-05-22 23:01:30,988 - Connected by ('127.0.0.1', 56824)
2024-05-22 23:01:30,994 - Connected by ('127.0.0.1', 56830)
2024-05-22 23:01:31,000 - Connected by ('127.0.0.1', 56844)
2024-05-22 23:01:31,003 - Connected by ('127.0.0.1', 56848)
2024-05-22 23:01:31,006 - Connected by ('127.0.0.1', 56852)
2024-05-22 23:01:31,009 - Connected by ('127.0.0.1', 56860)
2024-05-22 23:01:31,013 - Connected by ('127.0.0.1', 56870)
2024-05-22 23:01:39,678 - Received from ('127.0.0.1', 55954): hello
2024-05-22 23:01:39,780 - Load balancing time: 0.1024s
2024-05-22 23:01:40,363 - Responded to ('127.0.0.1', 55954): Hello, how may I help you
2024-05-22 23:01:44,495 - Received from ('127.0.0.1', 55964): what is a bank
2024-05-22 23:01:44,683 - Load balancing time: 0.1883s
2024-05-22 23:01:44,684 - Responded to ('127.0.0.1', 55964): A bank in simple terms is a business that makes its profit by paying interest to those who keep money there and charging a higher rate of interest to people/businesses who borrow money from the bank
2024-05-22 23:01:49,934 - Received from ('127.0.0.1', 55976): what is the FICO score
2024-05-22 23:01:49,993 - Load balancing time: 0.0584s
2024-05-22 23:01:49,995 - Responded to ('127.0.0.1', 55976): People with Fico scores below 620 may have a harder time securing credit at a favourable interest rate
2024-05-22 23:32:46,324 - Server started. Listening on 127.0.0.1:8443
2024-05-22 23:32:46,325 - Using model file path: /home/akhilesh/Desktop/DS+Comp_sec/proj/smtg/trained_chatbot.pkl
2024-05-22 23:32:46,325 - Attempting to load model from /home/akhilesh/Desktop/DS+Comp_sec/proj/smtg/trained_chatbot.pkl
2024-05-22 23:32:53,245 - Connected by ('127.0.0.1', 34666)
2024-05-22 23:32:53,255 - Connected by ('127.0.0.1', 34682)
2024-05-22 23:32:53,258 - Connected by ('127.0.0.1', 34684)
2024-05-22 23:32:53,269 - Connected by ('127.0.0.1', 34696)
2024-05-22 23:32:53,272 - Connected by ('127.0.0.1', 34704)
2024-05-22 23:32:53,274 - Connected by ('127.0.0.1', 34714)
2024-05-22 23:32:53,276 - Connected by ('127.0.0.1', 34716)
2024-05-22 23:32:53,283 - Connected by ('127.0.0.1', 34738)
2024-05-22 23:32:53,294 - Connected by ('127.0.0.1', 34728)
2024-05-22 23:32:53,297 - Connected by ('127.0.0.1', 34750)
2024-05-22 23:32:53,300 - Connected by ('127.0.0.1', 34760)
2024-05-22 23:32:53,302 - Connected by ('127.0.0.1', 34766)
2024-05-22 23:32:53,304 - Connected by ('127.0.0.1', 34780)
2024-05-22 23:32:53,307 - Connected by ('127.0.0.1', 34784)
2024-05-22 23:32:53,309 - Connected by ('127.0.0.1', 34786)
2024-05-22 23:32:53,312 - Connected by ('127.0.0.1', 34794)
2024-05-22 23:32:53,314 - Connected by ('127.0.0.1', 34810)
2024-05-22 23:32:53,317 - Connected by ('127.0.0.1', 34818)
2024-05-22 23:32:53,320 - Connected by ('127.0.0.1', 34824)
2024-05-22 23:32:53,327 - Connected by ('127.0.0.1', 34838)
2024-05-22 23:32:53,330 - Connected by ('127.0.0.1', 34854)
2024-05-22 23:32:53,333 - Connected by ('127.0.0.1', 34860)
2024-05-22 23:32:53,336 - Connected by ('127.0.0.1', 34864)
2024-05-22 23:32:53,355 - Connected by ('127.0.0.1', 34870)
2024-05-22 23:32:53,361 - Connected by ('127.0.0.1', 34876)
2024-05-22 23:32:53,365 - Connected by ('127.0.0.1', 34880)
2024-05-22 23:32:53,376 - Connected by ('127.0.0.1', 34890)
2024-05-22 23:32:53,379 - Connected by ('127.0.0.1', 34894)
2024-05-22 23:32:53,396 - Connected by ('127.0.0.1', 34904)
2024-05-22 23:32:53,399 - Connected by ('127.0.0.1', 34914)
2024-05-22 23:32:53,411 - Connected by ('127.0.0.1', 34918)
2024-05-22 23:32:53,415 - Connected by ('127.0.0.1', 34932)
2024-05-22 23:32:53,418 - Connected by ('127.0.0.1', 34936)
2024-05-22 23:32:53,472 - Connected by ('127.0.0.1', 34938)
2024-05-22 23:32:53,475 - Connected by ('127.0.0.1', 34940)
2024-05-22 23:32:53,477 - Connected by ('127.0.0.1', 34950)
2024-05-22 23:32:53,480 - Connected by ('127.0.0.1', 34960)
2024-05-22 23:32:53,482 - Connected by ('127.0.0.1', 34968)
2024-05-22 23:32:53,486 - Connected by ('127.0.0.1', 34974)
2024-05-22 23:32:53,489 - Connected by ('127.0.0.1', 34990)
2024-05-22 23:32:53,491 - Connected by ('127.0.0.1', 34996)
2024-05-22 23:32:53,494 - Connected by ('127.0.0.1', 35010)
2024-05-22 23:32:53,496 - Connected by ('127.0.0.1', 35024)
2024-05-22 23:32:53,499 - Connected by ('127.0.0.1', 35038)
2024-05-22 23:32:53,501 - Connected by ('127.0.0.1', 35042)
2024-05-22 23:32:53,503 - Connected by ('127.0.0.1', 35054)
2024-05-22 23:32:53,506 - Connected by ('127.0.0.1', 35070)
2024-05-22 23:32:53,508 - Connected by ('127.0.0.1', 35072)
2024-05-22 23:32:53,510 - Connected by ('127.0.0.1', 35074)
2024-05-22 23:32:53,512 - Connected by ('127.0.0.1', 35078)
2024-05-22 23:32:53,514 - Connected by ('127.0.0.1', 35092)
2024-05-22 23:32:53,517 - Connected by ('127.0.0.1', 35108)
2024-05-22 23:32:53,519 - Connected by ('127.0.0.1', 35118)
2024-05-22 23:32:53,522 - Connected by ('127.0.0.1', 35132)
2024-05-22 23:32:53,524 - Connected by ('127.0.0.1', 35136)
2024-05-22 23:32:53,526 - Connected by ('127.0.0.1', 35140)
2024-05-22 23:32:53,529 - Connected by ('127.0.0.1', 35152)
2024-05-22 23:32:53,533 - Connected by ('127.0.0.1', 35158)
2024-05-22 23:32:53,535 - Connected by ('127.0.0.1', 35172)
2024-05-22 23:32:53,563 - Connected by ('127.0.0.1', 35178)
2024-05-22 23:32:53,566 - Connected by ('127.0.0.1', 35194)
2024-05-22 23:32:53,568 - Connected by ('127.0.0.1', 35202)
2024-05-22 23:32:53,570 - Connected by ('127.0.0.1', 35216)
2024-05-22 23:32:53,573 - Connected by ('127.0.0.1', 35222)
2024-05-22 23:32:53,575 - Connected by ('127.0.0.1', 35232)
2024-05-22 23:32:53,578 - Connected by ('127.0.0.1', 35248)
2024-05-22 23:32:53,580 - Connected by ('127.0.0.1', 35260)
2024-05-22 23:32:53,583 - Connected by ('127.0.0.1', 35262)
2024-05-22 23:32:53,586 - Connected by ('127.0.0.1', 35278)
2024-05-22 23:32:53,588 - Connected by ('127.0.0.1', 35290)
2024-05-22 23:32:53,590 - Connected by ('127.0.0.1', 35302)
2024-05-22 23:32:53,592 - Connected by ('127.0.0.1', 35308)
2024-05-22 23:32:53,599 - Connected by ('127.0.0.1', 35314)
2024-05-22 23:32:53,605 - Connected by ('127.0.0.1', 35324)
2024-05-22 23:32:53,617 - Connected by ('127.0.0.1', 35340)
2024-05-22 23:32:53,632 - Connected by ('127.0.0.1', 35352)
2024-05-22 23:32:53,636 - Connected by ('127.0.0.1', 35356)
2024-05-22 23:32:53,640 - Connected by ('127.0.0.1', 35370)
2024-05-22 23:32:53,643 - Connected by ('127.0.0.1', 35376)
2024-05-22 23:32:53,646 - Connected by ('127.0.0.1', 35384)
2024-05-22 23:32:53,649 - Connected by ('127.0.0.1', 35386)
2024-05-22 23:32:53,652 - Connected by ('127.0.0.1', 35392)
2024-05-22 23:32:53,655 - Connected by ('127.0.0.1', 35398)
2024-05-22 23:32:53,658 - Connected by ('127.0.0.1', 35408)
2024-05-22 23:32:53,662 - Connected by ('127.0.0.1', 35418)
2024-05-22 23:32:53,670 - Connected by ('127.0.0.1', 35432)
2024-05-22 23:32:53,676 - Connected by ('127.0.0.1', 35442)
2024-05-22 23:32:53,679 - Connected by ('127.0.0.1', 35446)
2024-05-22 23:32:53,681 - Connected by ('127.0.0.1', 35456)
2024-05-22 23:32:53,685 - Connected by ('127.0.0.1', 35470)
2024-05-22 23:32:53,687 - Connected by ('127.0.0.1', 35478)
2024-05-22 23:32:53,689 - Connected by ('127.0.0.1', 35482)
2024-05-22 23:32:53,692 - Connected by ('127.0.0.1', 35492)
2024-05-22 23:32:53,695 - Connected by ('127.0.0.1', 35504)
2024-05-22 23:32:53,697 - Connected by ('127.0.0.1', 35510)
2024-05-22 23:32:53,703 - Connected by ('127.0.0.1', 35520)
2024-05-22 23:32:53,706 - Connected by ('127.0.0.1', 35522)
2024-05-22 23:32:53,710 - Connected by ('127.0.0.1', 35534)
2024-05-22 23:32:53,714 - Connected by ('127.0.0.1', 35536)
2024-05-22 23:32:53,717 - Connected by ('127.0.0.1', 35544)
